X,Y,FID,OBJECTID,Year,Region,StatArea,Section,LocationCo,LocationNa,SpawnNumbe,Eastings,Northings,Longitude,Latitude,Start,End_,Length,Width,Method,SurfSI,MacroSI,UnderSI,CombinedSI,gis_date,decade,year_txt
-13873624.4616,6430271.8544,2412,16052,1978,SoG,15,152,845,Scuttle Bay,6, , ,-124.628889,49.9075,19780310000000,NA,686,23,Surface,109.828474,0,0,109.828474,1978/01/02,1970s,1978
-13870631.1918,6427869.5849,2413,16053,1978,SoG,15,152,851,Sliammon Village,1, , ,-124.602,49.8936,19780310000000,NA,548,32,Surface,166.1117947,0,0,166.1117947,1978/01/02,1970s,1978
-13888365.3886,6443168.4898,2414,16054,1978,SoG,15,152,856,Lund,1, , ,-124.761309,49.982054,19780420000000,NA,183,5,Surface,53.5863231,0,0,53.5863231,1978/01/02,1970s,1978
-13888365.3886,6443168.4898,2415,16055,1978,SoG,15,152,856,Lund,2, , ,-124.761309,49.982054,19780403000000,NA,183,4,Surface,24.83139221,0,0,24.83139221,1978/01/02,1970s,1978
-13877830.2233,6431856.5214,2416,16056,1978,SoG,15,152,858,Atrevida Rf,1, , ,-124.66667,49.916667,19780311000000,NA,1371,23,Surface,139.0128525,0,0,139.0128525,1978/01/02,1970s,1978
-13877830.2233,6431856.5214,2417,16057,1978,SoG,15,152,858,Atrevida Rf,2, , ,-124.66667,49.916667,19780309000000,NA,457,27,Surface,99.99691207,0,0,99.99691207,1978/01/02,1970s,1978
-13877830.2233,6431856.5214,2418,16058,1978,SoG,15,152,858,Atrevida Rf,3, , ,-124.66667,49.916667,19780309000000,NA,914,640,Surface,199.9938241,0,0,199.9938241,1978/01/02,1970s,1978
-13877830.2233,6431856.5214,2419,16059,1978,SoG,15,152,858,Atrevida Rf,4, , ,-124.66667,49.916667,19780309000000,NA,548,27,Surface,166.1117947,0,0,166.1117947,1978/01/02,1970s,1978
-13877830.2233,6431856.5214,2420,16060,1978,SoG,15,152,858,Atrevida Rf,5, , ,-124.66667,49.916667,19780309000000,NA,320,18,Surface,51.23194123,0,0,51.23194123,1978/01/02,1970s,1978
-13884243.4505,6436918.8597,2421,16061,1978,SoG,15,152,861,Dinner Rk,1, , ,-124.724281,49.94594,19780310000000,NA,457,6,Surface,62.0106352,0,0,62.0106352,1978/01/02,1970s,1978
-13775846.2076,6462086.6423,2422,16062,1978,SoG,16,164,882,Deserted Bay,1, , ,-123.750532,50.091209,19780314000000,NA,366,1,Surface,103.145783,0,0,103.145783,1978/01/02,1970s,1978
-13799658.7826,6315067.2629,2423,16063,1978,SoG,17,172,922,Neck Pt,1, , ,-123.964444,49.236389,19780407000000,NA,457,18,Surface,249.9598083,0,0,249.9598083,1978/01/02,1970s,1978
-13799658.7826,6315067.2629,2424,16064,1978,SoG,17,172,922,Neck Pt,2, , ,-123.964444,49.236389,19780316000000,NA,91,46,Surface,49.77317845,0,0,49.77317845,1978/01/02,1970s,1978
-13799658.7826,6315067.2629,2425,16065,1978,SoG,17,172,922,Neck Pt,3, , ,-123.964444,49.236389,19780316000000,NA,46,46,Surface,14.20988427,0,0,14.20988427,1978/01/02,1970s,1978
-13742607.5435,6247615.3305,2426,15282,1972,SoG,18,181,1050,Ganges Hrbr,8, , ,-123.451944,48.839167,19720215000000,1972-02-16,366,9,Surface,24.12798409,0,0,24.12798409,1972/01/02,1970s,1972
-13799658.7826,6315067.2629,2427,16066,1978,SoG,17,172,922,Neck Pt,4, , ,-123.964444,49.236389,19780316000000,NA,183,23,Surface,26.19575442,0,0,26.19575442,1978/01/02,1970s,1978
-13824303.6933,6328100.8853,2428,16067,1978,SoG,17,172,927,Dorcas Pt,1, , ,-124.185833,49.312778,19780313000000,NA,1097,23,Surface,300.0064657,0,0,300.0064657,1978/01/02,1970s,1978
-13713509.9645,6240805.7049,2429,16474,1980,SoG,18,182,1021,Lyall Hrbr,3, , ,-123.190556,48.798889,19800324000000,1980-03-24,201,27,Surface,53.17899662,0,0,53.17899662,1980/01/02,1980s,1980
-13742607.5435,6247615.3305,2430,15283,1972,SoG,18,181,1050,Ganges Hrbr,9, , ,-123.451944,48.839167,19720213000000,1972-02-14,229,69,Surface,20.632649,0,0,20.632649,1972/01/02,1970s,1972
-13714530.3189,6239679.0719,2431,16475,1980,SoG,18,182,1041,Boot Cv,1, , ,-123.199722,48.792222,19800323000000,1980-03-23,91,9,Surface,19.51364142,0,0,19.51364142,1980/01/02,1980s,1980
-13796981.9941,6311124.9295,2432,16068,1978,SoG,17,172,930,Horswell Bluff,1, , ,-123.940398,49.21326,19780406000000,NA,731,69,Surface,588.1359134,0,0,588.1359134,1978/01/02,1970s,1978
-13742607.5435,6247615.3305,2433,15284,1972,SoG,18,181,1050,Ganges Hrbr,10, , ,-123.451944,48.839167,19720220000000,1972-02-21,366,9,Surface,24.12798409,0,0,24.12798409,1972/01/02,1970s,1972
-13714530.3189,6239679.0719,2434,16476,1980,SoG,18,182,1041,Boot Cv,2, , ,-123.199722,48.792222,19800325000000,1980-03-26,37,9,Surface,27.2266441,0,0,27.2266441,1980/01/02,1980s,1980
-13796981.9941,6311124.9295,2435,16069,1978,SoG,17,172,930,Horswell Bluff,2, , ,-123.940398,49.21326,19780318000000,NA,777,69,Surface,424.9863698,0,0,424.9863698,1978/01/02,1970s,1978
-13742607.5435,6247615.3305,2436,15285,1972,SoG,18,181,1050,Ganges Hrbr,11, , ,-123.451944,48.839167,19720302000000,1972-03-23,731,11,Surface,30.51996252,0,0,30.51996252,1972/01/02,1970s,1972
-13714530.3189,6239679.0719,2437,16477,1980,SoG,18,182,1041,Boot Cv,3, , ,-123.199722,48.792222,19800323000000,1980-03-23,110,14,Surface,62.19302512,0,0,62.19302512,1980/01/02,1980s,1980
-13714530.3189,6239679.0719,2438,16478,1980,SoG,18,182,1041,Boot Cv,4, , ,-123.199722,48.792222,19800315000000,1980-03-15,101,9,Surface,17.60696846,0,0,17.60696846,1980/01/02,1980s,1980
-13935561.4018,6445409.9741,2439,16486,1981,SoG,13,135,791,Cape Mudge,1, , ,-125.185278,49.995,19810310000000,1981-03-11,183,18,Surface,154.1830855,0,0,154.1830855,1981/01/02,1980s,1981
-13935561.4018,6445409.9741,2440,16487,1981,SoG,13,135,791,Cape Mudge,2, , ,-125.185278,49.995,19810309000000,1981-03-10,91,14,Surface,86.53862672,0,0,86.53862672,1981/01/02,1980s,1981
-13935561.4018,6445409.9741,2441,16488,1981,SoG,13,135,791,Cape Mudge,3, , ,-125.185278,49.995,19810311000000,1981-03-11,46,69,Surface,42.31954423,0,0,42.31954423,1981/01/02,1980s,1981
-13931263.2449,6448296.6051,2442,16489,1981,SoG,13,135,803,Francisco Pt,1, , ,-125.146667,50.011667,19810308000000,1981-03-09,37,9,Surface,35.18603504,0,0,35.18603504,1981/01/02,1980s,1981
-13931263.2449,6448296.6051,2443,16490,1981,SoG,13,135,803,Francisco Pt,2, , ,-125.146667,50.011667,19810310000000,1981-03-11,183,23,Surface,273.2539365,0,0,273.2539365,1981/01/02,1980s,1981
-13931263.2449,6448296.6051,2444,16491,1981,SoG,13,135,803,Francisco Pt,3, , ,-125.146667,50.011667,19810309000000,1981-03-09,18,18,Surface,16.55982166,0,0,16.55982166,1981/01/02,1980s,1981
-13938702.5038,6464321.7744,2445,16492,1981,SoG,13,135,805,Heriot Bay,1, , ,-125.213495,50.104089,19810326000000,1981-03-26,91,9,Surface,86.53862672,0,0,86.53862672,1981/01/02,1980s,1981
-13938702.5038,6464321.7744,2446,16493,1981,SoG,13,135,805,Heriot Bay,2, , ,-125.213495,50.104089,19810413000000,1981-04-13,183,5,Surface,174.0282274,0,0,174.0282274,1981/01/02,1980s,1981
-13883952.4613,6362511.741,2447,16494,1981,SoG,14,142,811,Lambert Chnl,1, , ,-124.721667,49.513889,19810302000000,1981-03-08,1828,27,Surface,3374.331721,0,0,3374.331721,1981/01/02,1980s,1981
-13883952.4613,6362511.741,2448,16495,1981,SoG,14,142,811,Lambert Chnl,2, , ,-124.721667,49.513889,19810302000000,1981-03-08,91,91,Surface,502.7296201,0,0,502.7296201,1981/01/02,1980s,1981
-13883952.4613,6362511.741,2449,16496,1981,SoG,14,142,811,Lambert Chnl,3, , ,-124.721667,49.513889,19810302000000,1981-03-08,366,137,Surface,235.205672,0,0,235.205672,1981/01/02,1980s,1981
-13883952.4613,6362511.741,2450,16497,1981,SoG,14,142,811,Lambert Chnl,4, , ,-124.721667,49.513889,19810302000000,1981-03-08,320,91,Surface,79.12842048,0,0,79.12842048,1981/01/02,1980s,1981
-13883952.4613,6362511.741,2451,16498,1981,SoG,14,142,811,Lambert Chnl,5, , ,-124.721667,49.513889,19810302000000,1981-03-08,1828,548,Surface,1567.526768,0,0,1567.526768,1981/01/02,1980s,1981
-13873438.892,6362940.3894,2452,16499,1981,SoG,14,142,812,Tribune Bay,1, , ,-124.627222,49.516389,19810307000000,1981-03-07,366,183,Surface,221.246634,0,0,221.246634,1981/01/02,1980s,1981
-13873438.892,6362940.3894,2453,16500,1981,SoG,14,142,812,Tribune Bay,2, , ,-124.627222,49.516389,19810307000000,1981-03-07,183,46,Surface,110.623317,0,0,110.623317,1981/01/02,1980s,1981
-13873438.892,6362940.3894,2454,16501,1981,SoG,14,142,812,Tribune Bay,3, , ,-124.627222,49.516389,19810307000000,1981-03-07,91,91,Surface,7.6954059,0,0,7.6954059,1981/01/02,1980s,1981
-13891775.6612,6367990.4883,2455,16502,1981,SoG,14,142,813,Denman Is,1, , ,-124.791944,49.545833,19810304000000,1981-03-05,137,18,Surface,48.00675389,0,0,48.00675389,1981/01/02,1980s,1981
-13891775.6612,6367990.4883,2456,16503,1981,SoG,14,142,813,Denman Is,2, , ,-124.791944,49.545833,19810304000000,1981-03-10,46,14,Surface,15.48647664,0,0,15.48647664,1981/01/02,1980s,1981
-13891775.6612,6367990.4883,2457,16504,1981,SoG,14,142,813,Denman Is,3, , ,-124.791944,49.545833,19810304000000,1981-03-08,1280,18,Surface,976.5965491,0,0,976.5965491,1981/01/02,1980s,1981
-13891775.6612,6367990.4883,2458,16505,1981,SoG,14,142,813,Denman Is,4, , ,-124.791944,49.545833,19810304000000,1981-03-10,457,18,Surface,699.0385342,0,0,699.0385342,1981/01/02,1980s,1981
-13891775.6612,6367990.4883,2459,16506,1981,SoG,14,142,813,Denman Is,5, , ,-124.791944,49.545833,19810304000000,1981-03-08,69,18,Surface,155.8341747,0,0,155.8341747,1981/01/02,1980s,1981
-13891775.6612,6367990.4883,2460,16507,1981,SoG,14,142,813,Denman Is,6, , ,-124.791944,49.545833,19810304000000,1981-03-08,91,23,Surface,173.6721225,0,0,173.6721225,1981/01/02,1980s,1981
-13908628.2076,6387986.28239999,2461,16508,1981,SoG,14,142,820,Comox Hrbr,1, , ,-124.943333,49.662242,19810308000000,1981-03-08,1371,183,Surface,141.014042,0,0,141.014042,1981/01/02,1980s,1981
-13908628.2076,6387986.28239999,2462,16509,1981,SoG,14,142,820,Comox Hrbr,2, , ,-124.943333,49.662242,19810308000000,1981-03-08,1188,640,Surface,394.4757856,0,0,394.4757856,1981/01/02,1980s,1981
-13907398.4612,6385298.195,2463,16510,1981,SoG,14,142,826,Gartley Pt,1, , ,-124.932286,49.646609,19810308000000,1981-03-24,1645,46,Surface,2619.86852,0,0,2619.86852,1981/01/02,1980s,1981
-13907398.4612,6385298.195,2464,16511,1981,SoG,14,142,826,Gartley Pt,2, , ,-124.932286,49.646609,19810308000000,1981-03-24,2194,55,Surface,4164.692837,0,0,4164.692837,1981/01/02,1980s,1981
-13902120.6928,6374779.5722,2465,16512,1981,SoG,14,142,827,Union Bay,1, , ,-124.884875,49.585388,19810308000000,1981-03-08,1188,46,Surface,779.0370505,0,0,779.0370505,1981/01/02,1980s,1981
-13892297.0817,6373811.034,2466,16513,1981,SoG,14,142,837,Komas Bluff,1, , ,-124.796628,49.579747,19810304000000,1981-03-08,2102,69,Surface,1495.356662,0,0,1495.356662,1981/01/02,1980s,1981
-13892297.0817,6373811.034,2467,16514,1981,SoG,14,142,837,Komas Bluff,2, , ,-124.796628,49.579747,19810304000000,1981-03-08,1828,69,Surface,1740.35159,0,0,1740.35159,1981/01/02,1980s,1981
-13898300.3192,6381870.4295,2468,16515,1981,SoG,14,142,840,Seal Islets,1, , ,-124.850556,49.626667,19810304000000,1981-03-08,183,69,Surface,1166.232206,0,0,1166.232206,1981/01/02,1980s,1981
-13898300.3192,6381870.4295,2469,16516,1981,SoG,14,142,840,Seal Islets,2, , ,-124.850556,49.626667,19810304000000,1981-03-08,411,91,Surface,2452.126241,0,0,2452.126241,1981/01/02,1980s,1981
-13898300.3192,6381870.4295,2470,16517,1981,SoG,14,142,840,Seal Islets,3, , ,-124.850556,49.626667,19810304000000,1981-03-08,1828,366,Surface,6600.829903,0,0,6600.829903,1981/01/02,1980s,1981
-13879870.7096,6355799.0509,2471,16518,1981,SoG,14,142,1484,Boyle Pt,1, , ,-124.685,49.474722,19810302000000,1981-03-04,91,27,Surface,80.37972306,0,0,80.37972306,1981/01/02,1980s,1981
-13903185.909,6389654.9713,2472,16519,1981,SoG,14,142,1558,Willemar Bluff,1, , ,-124.894444,49.671944,19810308000000,1981-03-08,1828,46,Surface,3008.917177,0,0,3008.917177,1981/01/02,1980s,1981
-13903185.909,6389654.9713,2473,16520,1981,SoG,14,142,1558,Willemar Bluff,2, , ,-124.894444,49.671944,19810308000000,1981-03-08,914,18,Surface,510.3182328,0,0,510.3182328,1981/01/02,1980s,1981
-13903185.909,6389654.9713,2474,16521,1981,SoG,14,142,1558,Willemar Bluff,3, , ,-124.894444,49.671944,19810308000000,1981-03-08,914,27,Surface,2740.165762,0,0,2740.165762,1981/01/02,1980s,1981
-13854479.8469,6335433.8647,2475,16522,1981,SoG,14,143,810,Qualicum Beach,1, , ,-124.45691,49.355704,19810312000000,1981-03-12,1828,9,Surface,564.1313293,0,0,564.1313293,1981/01/02,1980s,1981
-13854479.8469,6335433.8647,2476,16523,1981,SoG,14,143,810,Qualicum Beach,2, , ,-124.45691,49.355704,19810312000000,1981-03-12,1828,91,Surface,880.6858845,0,0,880.6858845,1981/01/02,1980s,1981
-13843375.5051,6334365.6185,2477,16524,1981,SoG,14,143,834,French Cr,1, , ,-124.357158,49.349453,19810316000000,1981-03-16,1371,27,Surface,770.5460324,0,0,770.5460324,1981/01/02,1980s,1981
-13838280.5233,6329002.1729,2478,16525,1981,SoG,14,143,1415,Parksville,1, , ,-124.311389,49.318056,19810310000000,1981-03-13,274,91,Surface,395.1523606,0,0,395.1523606,1981/01/02,1980s,1981
-13838280.5233,6329002.1729,2479,16526,1981,SoG,14,143,1415,Parksville,2, , ,-124.311389,49.318056,19810310000000,1981-03-13,2742,229,Surface,2691.099218,0,0,2691.099218,1981/01/02,1980s,1981
-13873624.4616,6430271.8544,2480,16527,1981,SoG,15,152,845,Scuttle Bay,1, , ,-124.628889,49.9075,19810305000000,1981-03-06,366,69,Surface,28.23742704,0,0,28.23742704,1981/01/02,1980s,1981
-13873624.4616,6430271.8544,2481,16528,1981,SoG,15,152,845,Scuttle Bay,2, , ,-124.628889,49.9075,19810305000000,1981-03-06,457,137,Surface,68.23264092,0,0,68.23264092,1981/01/02,1980s,1981
-13873624.4616,6430271.8544,2482,16529,1981,SoG,15,152,845,Scuttle Bay,3, , ,-124.628889,49.9075,19810305000000,1981-03-06,388,69,Surface,29.93475872,0,0,29.93475872,1981/01/02,1980s,1981
-13873624.4616,6430271.8544,2483,16530,1981,SoG,15,152,845,Scuttle Bay,4, , ,-124.628889,49.9075,19810303000000,1981-03-04,183,69,Surface,4.875770905,0,0,4.875770905,1981/01/02,1980s,1981
-13870631.1918,6427869.5849,2484,16531,1981,SoG,15,152,851,Sliammon Village,1, , ,-124.602,49.8936,19810310000000,1981-03-12,183,46,Surface,7.51661154,0,0,7.51661154,1981/01/02,1980s,1981
-13870631.1918,6427869.5849,2485,16532,1981,SoG,15,152,851,Sliammon Village,2, , ,-124.602,49.8936,19810302000000,1981-03-06,960,183,Surface,74.0653824,0,0,74.0653824,1981/01/02,1980s,1981
-13870631.1918,6427869.5849,2486,16533,1981,SoG,15,152,851,Sliammon Village,3, , ,-124.602,49.8936,19810310000000,1981-03-12,1371,91,Surface,323.405881,0,0,323.405881,1981/01/02,1980s,1981
-13894589.5953,6435987.5446,2487,16534,1981,SoG,15,152,854,Savary Is,1, , ,-124.817222,49.940556,19810307000000,1981-03-09,366,91,Surface,67.68677364,0,0,67.68677364,1981/01/02,1980s,1981
-13894589.5953,6435987.5446,2488,16535,1981,SoG,15,152,854,Savary Is,2, , ,-124.817222,49.940556,19810307000000,1981-03-09,366,69,Surface,36.03552003,0,0,36.03552003,1981/01/02,1980s,1981
-13894589.5953,6435987.5446,2489,16536,1981,SoG,15,152,854,Savary Is,3, , ,-124.817222,49.940556,19810307000000,1981-03-09,914,548,Surface,327.1153079,0,0,327.1153079,1981/01/02,1980s,1981
-13876252.8261,6422161.527,2490,16537,1981,SoG,15,152,860,Harwood Is,1, , ,-124.6525,49.860556,19810311000000,1981-03-13,1828,114,Surface,621.4465948,0,0,621.4465948,1981/01/02,1980s,1981
-13876252.8261,6422161.527,2491,16538,1981,SoG,15,152,860,Harwood Is,2, , ,-124.6525,49.860556,19810311000000,1981-03-13,411,411,Surface,139.7234959,0,0,139.7234959,1981/01/02,1980s,1981
-13778137.0514,6361083.1284,2492,16539,1981,SoG,16,165,875,Porpoise Bay,1, , ,-123.771111,49.505556,19810421000000,1981-04-22,804,9,Surface,172.4062385,0,0,172.4062385,1981/01/02,1980s,1981
-13819858.706,6319034.8108,2493,16540,1981,SoG,17,172,995,Nanoose Bay,1, , ,-124.145903,49.259655,19810315000000,1981-03-19,1199,20,Surface,558.0356884,0,0,558.0356884,1981/01/02,1980s,1981
-13824626.4085,6320327.4899,2494,16541,1981,SoG,17,172,999,Nanoose Bay Hd,1, , ,-124.188732,49.267233,19810301000000,1981-03-03,4708,100,Surface,605.7287141,0,0,605.7287141,1981/01/02,1980s,1981
-13824626.4085,6320327.4899,2495,16542,1981,SoG,17,172,999,Nanoose Bay Hd,2, , ,-124.188732,49.267233,19810316000000,1981-03-18,650,500,Surface,39.55627304,0,0,39.55627304,1981/01/02,1980s,1981
-13807358.4178,6317151.2458,2496,16543,1981,SoG,17,172,1002,Icarus Pt,1, , ,-124.033611,49.248611,19810403000000,1981-04-07,500,20,Surface,232.7087942,0,0,232.7087942,1981/01/02,1980s,1981
-13807358.4178,6317151.2458,2497,16544,1981,SoG,17,172,1002,Icarus Pt,2, , ,-124.033611,49.248611,19810315000000,1981-03-19,1199,15,Surface,558.0356884,0,0,558.0356884,1981/01/02,1980s,1981
-13768087.3504,6274578.5437,2498,16545,1981,SoG,17,173,944,Thetis Is,1, , ,-123.680833,48.998333,19810315000000,1981-03-16,399,100,Surface,32.59421424,0,0,32.59421424,1981/01/02,1980s,1981
-13776590.935,6272599.3656,2499,16546,1981,SoG,17,173,953,Coffin Pt (Is),1, , ,-123.757222,48.986667,19810304000000,1981-03-07,200,5,Surface,17.7062052,0,0,17.7062052,1981/01/02,1980s,1981
-13776590.935,6272599.3656,2500,16547,1981,SoG,17,173,953,Coffin Pt (Is),2, , ,-123.757222,48.986667,19810322000000,1981-03-27,2599,80,Surface,286.0749266,0,0,286.0749266,1981/01/02,1980s,1981
-13781723.3202,6290905.525,2501,16548,1981,SoG,17,173,954,Boat Hrbr,1, , ,-123.803327,49.094466,19810404000000,1981-04-08,600,10,Surface,81.92415,0,0,81.92415,1981/01/02,1980s,1981
-13781723.3202,6290905.525,2502,16549,1981,SoG,17,173,954,Boat Hrbr,2, , ,-123.803327,49.094466,19810301000000,1981-03-02,1929,15,Surface,192.0536773,0,0,192.0536773,1981/01/02,1980s,1981
-13768042.7113,6271557.031,2503,16550,1981,SoG,17,173,964,Preedy Hrbr,1, , ,-123.680432,48.980522,19810317000000,1981-03-19,500,100,Surface,38.934918,0,0,38.934918,1981/01/02,1980s,1981
-13769478.8441,6277689.9085,2504,16551,1981,SoG,17,173,969,North Cv,1, , ,-123.693333,49.016667,19810320000000,1981-03-25,2574,45,Surface,519.9927001,0,0,519.9927001,1981/01/02,1980s,1981
-13769478.8441,6277689.9085,2505,16552,1981,SoG,17,173,969,North Cv,2, , ,-123.693333,49.016667,19810322000000,1981-03-25,474,90,Surface,114.7679932,0,0,114.7679932,1981/01/02,1980s,1981
-13764314.8442,6268924.7116,2506,16553,1981,SoG,17,173,973,Kuper Is,1, , ,-123.646944,48.965,19810320000000,1981-03-26,4198,30,Surface,1176.807742,0,0,1176.807742,1981/01/02,1980s,1981
-13769046.1452,6300935.9782,2507,16554,1981,SoG,17,173,1626,Flat Top Is,1, , ,-123.689446,49.153433,19810301000000,1981-03-04,250,10,Surface,53.284,0,0,53.284,1981/01/02,1980s,1981
-13769046.1452,6300935.9782,2508,16555,1981,SoG,17,173,1626,Flat Top Is,2, , ,-123.689446,49.153433,19810320000000,1981-03-24,2699,70,Surface,1562.079037,0,0,1562.079037,1981/01/02,1980s,1981
-13769046.1452,6300935.9782,2509,16556,1981,SoG,17,173,1626,Flat Top Is,3, , ,-123.689446,49.153433,19810321000000,1981-03-25,3998,55,Surface,1872.969837,0,0,1872.969837,1981/01/02,1980s,1981
-13742607.5435,6247615.3305,2510,16557,1981,SoG,18,181,1050,Ganges Hrbr,1, , ,-123.451944,48.839167,19810313000000,1981-03-13,366,46,Surface,17.064201,0,0,17.064201,1981/01/02,1980s,1981
-13742607.5435,6247615.3305,2511,16558,1981,SoG,18,181,1050,Ganges Hrbr,2, , ,-123.451944,48.839167,19810313000000,1981-03-14,411,55,Surface,13.05674664,0,0,13.05674664,1981/01/02,1980s,1981
-13742607.5435,6247615.3305,2512,16559,1981,SoG,18,181,1050,Ganges Hrbr,3, , ,-123.451944,48.839167,19810306000000,1981-03-06,1371,229,Surface,84.28737996,0,0,84.28737996,1981/01/02,1980s,1981
-13742607.5435,6247615.3305,2513,16560,1981,SoG,18,181,1050,Ganges Hrbr,4, , ,-123.451944,48.839167,19810320000000,1981-03-20,137,37,Surface,2.31707826,0,0,2.31707826,1981/01/02,1980s,1981
-13742607.5435,6247615.3305,2514,16561,1981,SoG,18,181,1050,Ganges Hrbr,5, , ,-123.451944,48.839167,19810321000000,1981-03-22,320,183,Surface,10.1658368,0,0,10.1658368,1981/01/02,1980s,1981
-13742607.5435,6247615.3305,2515,16562,1981,SoG,18,181,1050,Ganges Hrbr,6, , ,-123.451944,48.839167,19810305000000,1981-03-05,274,37,Surface,19.69441911,0,0,19.69441911,1981/01/02,1980s,1981
-13742607.5435,6247615.3305,2516,16563,1981,SoG,18,181,1050,Ganges Hrbr,7, , ,-123.451944,48.839167,19810317000000,1981-03-17,183,91,Surface,5.81358792,0,0,5.81358792,1981/01/02,1980s,1981
-13742607.5435,6247615.3305,2517,16564,1981,SoG,18,181,1050,Ganges Hrbr,8, , ,-123.451944,48.839167,19810325000000,1981-03-26,457,23,Surface,7.72923186,0,0,7.72923186,1981/01/02,1980s,1981
-13742607.5435,6247615.3305,2518,16565,1981,SoG,18,181,1050,Ganges Hrbr,9, , ,-123.451944,48.839167,19810320000000,1981-03-21,229,27,Surface,7.27492696,0,0,7.27492696,1981/01/02,1980s,1981
-13742607.5435,6247615.3305,2519,16566,1981,SoG,18,181,1050,Ganges Hrbr,10, , ,-123.451944,48.839167,19810316000000,1981-03-17,320,55,Surface,19.6732032,0,0,19.6732032,1981/01/02,1980s,1981
-13742065.3063,6250294.3227,2520,16567,1981,SoG,18,181,1051,Long Hrbr,1, , ,-123.447073,48.855004,19810317000000,1981-03-18,183,69,Surface,24.29947346,0,0,24.29947346,1981/01/02,1980s,1981
-13742065.3063,6250294.3227,2521,16568,1981,SoG,18,181,1051,Long Hrbr,2, , ,-123.447073,48.855004,19810316000000,1981-03-16,101,64,Surface,1.70821098,0,0,1.70821098,1981/01/02,1980s,1981
-13742065.3063,6250294.3227,2522,16569,1981,SoG,18,181,1051,Long Hrbr,3, , ,-123.447073,48.855004,19810316000000,1981-03-17,320,55,Surface,29.1805696,0,0,29.1805696,1981/01/02,1980s,1981
-13735526.3994,6245360.4034,2523,16570,1981,SoG,18,181,1053,Annette Inlt,1, , ,-123.388333,48.825833,19810303000000,1981-03-03,320,73,Surface,3.201942621,0,0,3.201942621,1981/01/02,1980s,1981
-13735526.3994,6245360.4034,2524,16571,1981,SoG,18,181,1053,Annette Inlt,2, , ,-123.388333,48.825833,19810223000000,1981-02-24,411,23,Surface,13.41467836,0,0,13.41467836,1981/01/02,1980s,1981
-13735526.3994,6245360.4034,2525,16572,1981,SoG,18,181,1053,Annette Inlt,3, , ,-123.388333,48.825833,19810314000000,1981-03-15,46,46,Surface,0.368028079,0,0,0.368028079,1981/01/02,1980s,1981
-13736887.0575,6247004.6111,2526,16573,1981,SoG,18,181,1054,Selby Cv,1, , ,-123.400556,48.835556,19810305000000,1981-03-05,731,91,Surface,7.314437675,0,0,7.314437675,1981/01/02,1980s,1981
-13735650.0753,6244843.8535,2527,16574,1981,SoG,18,181,1055,Glenthorne Pass,1, , ,-123.389444,48.822778,19810218000000,1981-02-18,137,46,Surface,3.215568443,0,0,3.215568443,1981/01/02,1980s,1981
-13735650.0753,6244843.8535,2528,16575,1981,SoG,18,181,1055,Glenthorne Pass,2, , ,-123.389444,48.822778,19810305000000,1981-03-06,137,18,Surface,4.19681142,0,0,4.19681142,1981/01/02,1980s,1981
-13735650.0753,6244843.8535,2529,16576,1981,SoG,18,181,1055,Glenthorne Pass,3, , ,-123.389444,48.822778,19810315000000,1981-03-16,14,9,Surface,1.03050927,0,0,1.03050927,1981/01/02,1980s,1981
-13735650.0753,6244843.8535,2530,16577,1981,SoG,18,181,1055,Glenthorne Pass,4, , ,-123.389444,48.822778,19810310000000,1981-03-10,37,9,Surface,0.603430965,0,0,0.603430965,1981/01/02,1980s,1981
-13735650.0753,6244843.8535,2531,16578,1981,SoG,18,181,1055,Glenthorne Pass,5, , ,-123.389444,48.822778,19810224000000,1981-02-24,69,18,Surface,1.125317205,0,0,1.125317205,1981/01/02,1980s,1981
-13735650.0753,6244843.8535,2532,16579,1981,SoG,18,181,1055,Glenthorne Pass,6, , ,-123.389444,48.822778,19810310000000,1981-03-10,37,18,Surface,0.603430965,0,0,0.603430965,1981/01/02,1980s,1981
-13744205.6461,6248489.45799999,2533,16580,1981,SoG,18,181,1057,Chain Is,1, , ,-123.4663,48.844335,19810309000000,1981-03-10,101,37,Surface,3.20859224,0,0,3.20859224,1981/01/02,1980s,1981
-13713509.9645,6240805.7049,2534,16581,1981,SoG,18,182,1021,Lyall Hrbr,1, , ,-123.190556,48.798889,19810307000000,1981-03-08,69,27,Surface,3.725918069,0,0,3.725918069,1981/01/02,1980s,1981
-13714530.3189,6239679.0719,2535,16582,1981,SoG,18,182,1041,Boot Cv,1, , ,-123.199722,48.792222,19810317000000,1981-03-17,91,23,Surface,5.461382603,0,0,5.461382603,1981/01/02,1980s,1981
-13953217.8975,6478714.4149,2536,16586,1982,SoG,13,132,766,Deepwater Bay,1, , ,-125.343889,50.186944,19820408000000,1982-04-08,150,30,Surface,122.4110475,0,0,122.4110475,1982/01/02,1980s,1982
-13953217.8975,6478714.4149,2537,16587,1982,SoG,13,132,766,Deepwater Bay,2, , ,-125.343889,50.186944,19820408000000,1982-04-08,150,15,Surface,62.2472445,0,0,62.2472445,1982/01/02,1980s,1982
-13953217.8975,6478714.4149,2538,16588,1982,SoG,13,132,766,Deepwater Bay,3, , ,-125.343889,50.186944,19820408000000,1982-04-08,600,5,Surface,236.9562174,0,0,236.9562174,1982/01/02,1980s,1982
